,Electricity (kWh),Heating (kWh)
69621,652.512,186.608
69622,763.954,108.192
69623,253.676,76.469
69624,325.484,92.983
69625,238.426,114.151
69626,809.175,105.271
69627,280.333,126.55
69628,424.456,189.564
69629,325.553,182.375
69630,403.133,221.302
69631,290.061,236.029
69632,451.859,319.594
69633,431.448,75.338
69634,389.269,197.576
69635,750.751,147.796
69636,374.102,110.147
69637,979.574,296.176
69638,677.575,247.047
69639,828.346,72.006
69640,472.058,105.287
69641,576.366,136.538
69642,543.278,328.483
69643,651.668,180.895
69644,559.413,136.832
69645,442.839,74.01
69646,478.266,94.445
69647,476.591,136.264
69648,204.581,117.945
69649,849.198,113.149
69650,709.283,192.853
69651,345.157,112.142
69652,502.421,310.654
69653,757.124,466.069
69654,368.612,228.16
69655,420.524,277.11
69656,432.52,149.136
69657,465.153,170.158
69658,807.732,145.569
69659,742.251,156.157
69660,945.342,131.334
69661,1135.781,240.483
69662,590.403,97.854
69663,539.902,104.733
69664,874.721,144.973
69665,383.005,201.284
69666,379.226,173.39
69667,783.311,115.108
69668,670.874,161.74
69669,515.923,213.439
69670,463.486,51.203
69671,385.176,209.118
69672,355.95,69.329
69673,372.98,179.296
69674,445.311,202.82
69675,515.37,191.79
69676,370.836,141.649
69677,281.124,218.442
69678,352.89,372.858
69679,495.172,291.153
69680,466.467,168.892
69681,502.411,167.895
69682,565.171,97.154
69683,627.259,94.886
69684,477.03,183.681
69685,697.729,80.212
69686,476.207,128.313
69687,395.541,145.01
69688,536.768,89.349
69689,470.934,137.371
69690,774.048,206.639
69691,460.648,145.229
69692,829.909,147.044
69693,554.727,83.586
69694,426.78,90.947
69695,488.424,57.548
69696,277.621,113.539
69697,432.693,121.234
69698,270.571,192.726
69699,513.25,198.479
69700,635.647,148.727
69701,638.923,228.215
69702,191.163,292.645
69703,373.16,219.535
69704,616.816,342.71
69705,223.829,190.74
69706,1113.109,183.388
69707,447.955,134.436
69708,480.836,122.027
69709,356.117,141.39
69710,445.341,72.374
69711,622.737,159.068
69712,499.34,150.823
69713,522.902,153.242
69714,587.654,227.513
69715,489.71,170.651
69716,466.512,118.513
69717,538.277,92.776
69718,525.964,122.619
69719,0.0,116.262
69720,373.283,118.63
69721,448.514,143.741
69722,361.422,186.046
69723,421.214,103.951
69724,332.617,87.523
69725,288.492,467.948
69726,245.857,297.67
69727,371.259,137.343
69728,256.524,148.962
69729,391.345,271.513
69730,488.966,107.836
69731,676.31,233.1
69732,543.268,100.248
69733,802.49,86.443
69734,618.855,155.037
69735,662.72,124.864
69736,514.462,210.303
69737,513.241,222.854
69738,621.097,234.961
69739,455.93,141.388
69740,806.753,153.923
69741,506.828,133.802
69742,305.506,104.36
69743,394.944,140.137
69744,563.595,56.397
69745,467.334,148.755
69746,427.135,131.754
69747,816.071,90.287
69748,387.454,176.095
69749,409.123,273.14
69750,476.52,174.976
69751,349.861,270.376
69752,481.272,236.166
69753,2509.043,260.38
69754,564.581,284.72
69755,550.204,200.306
69756,488.693,157.57
69757,414.987,223.002
69758,425.056,99.266
69759,500.023,120.98
69760,804.953,115.931
69761,379.436,136.844
69762,491.697,141.289
69763,481.993,136.255
69764,670.874,150.644
69765,430.053,192.161
69766,456.108,74.186
69767,217.347,32.702
69768,295.072,78.464
69769,540.685,104.811
69770,494.782,131.748
69771,404.031,156.714
69772,206.199,235.32
69773,175.293,190.862
69774,571.295,204.505
69775,807.909,365.831
69776,429.412,243.766
69777,467.517,197.93
69778,711.381,164.863
69779,609.197,138.796
69780,665.642,152.153
69781,700.395,216.04
69782,594.638,170.821
69783,652.93,0.0
69784,754.469,59.662
69785,579.022,181.496
69786,341.402,110.075
69787,219.822,151.949
69788,495.971,186.686
69789,1026.913,211.35
69790,427.956,77.625
69791,444.529,155.947
69792,483.606,113.768
69793,402.071,126.152
69794,270.724,194.618
69795,589.774,207.398
69796,259.718,139.381
69797,806.487,549.891
69798,323.343,236.478
69799,377.538,204.225
69800,466.919,250.183
69801,923.817,152.857
69802,197.599,125.386
69803,345.324,113.735
69804,534.716,86.026
69805,918.662,72.12
69806,617.495,107.161
69807,507.837,139.588
69808,558.778,193.972
69809,723.019,181.91
69810,482.747,139.562
69811,353.402,141.65
69812,484.79,220.194
69813,677.758,202.39
69814,0.0,134.956
69815,384.403,75.945
69816,173.197,55.357
69817,367.733,83.954
69818,379.401,148.935
69819,314.43,128.928
69820,290.042,442.434
69821,458.488,154.475
69822,427.564,152.492
69823,415.76,148.026
69824,548.518,201.493
69825,652.203,264.135
69826,504.222,154.299
69827,746.251,149.148
69828,635.923,229.309
69829,531.45,102.987
69830,749.419,113.198
69831,855.512,139.425
69832,482.633,210.837
69833,502.676,181.001
69834,547.774,255.223
69835,380.62,221.567
69836,405.898,150.112
69837,1106.971,160.306
69838,377.839,246.091
69839,433.388,186.128
69840,485.403,49.735
69841,263.694,105.683
69842,281.836,214.206
69843,407.153,123.903
69844,397.886,304.213
69845,684.227,338.624
69846,348.389,267.845
69847,267.101,277.737
69848,727.274,178.67
69849,600.402,209.871
69850,1031.95,125.716
69851,410.783,167.883
69852,699.451,252.09
69853,1202.95,181.249
69854,868.662,121.714
69855,357.851,91.811
69856,505.207,120.941
69857,309.978,101.621
69858,626.426,139.644
69859,516.499,245.178
69860,559.914,220.429
69861,292.123,133.538
69862,867.044,71.65
69863,474.574,60.616
69864,551.417,123.017
69865,424.441,123.479
69866,393.616,135.02
69867,667.072,82.637
69868,588.303,264.181
69869,254.011,269.361
69870,396.833,193.382
69871,343.186,165.948
69872,229.523,87.098
69873,770.21,273.806
69874,881.801,129.874
69875,576.808,219.169
69876,661.536,131.027
69877,586.392,120.779
69878,723.125,104.306
69879,483.776,473.035
69880,702.9,195.034
69881,450.189,154.585
69882,777.869,121.993
69883,236.761,299.148
69884,452.202,174.426
69885,639.359,119.853
69886,354.804,106.125
69887,311.565,47.907
69888,759.765,79.221
69889,363.892,107.719
69890,662.2,183.536
69891,654.606,141.438
69892,600.454,313.39
69893,489.064,350.747
69894,482.366,385.915
69895,702.633,218.29
69896,596.737,292.696
69897,2900.0,287.324
69898,561.26,144.883
69899,366.307,115.388
69900,630.638,107.681
69901,839.681,134.707
69902,1243.497,98.346
69903,474.652,113.493
69904,937.224,64.749
69905,772.667,104.024
69906,567.172,156.706
69907,825.017,259.8
69908,319.296,88.203
69909,582.517,132.039
69910,0.0,67.705
69911,285.692,241.973
69912,687.11,33.361
69913,616.028,110.072
69914,464.937,103.062
69915,304.937,104.852
69916,471.713,783.706
69917,217.456,172.579
69918,396.389,264.402
69919,227.172,213.824
69920,534.743,252.447
69921,1343.347,176.546
69922,390.055,51.065
69923,528.551,215.253
69924,848.999,179.308
69925,592.222,80.596
69926,889.79,194.498
69927,1155.879,121.514
69928,564.596,252.918
69929,492.307,170.523
69930,353.225,130.386
69931,325.392,138.36
69932,410.538,162.823
69933,502.183,162.513
69934,397.887,133.995
69935,492.052,125.873
69936,159.103,90.313
69937,594.74,105.193
69938,624.713,119.746
69939,337.494,139.035
69940,260.59,127.236
69941,297.926,167.044
69942,226.997,358.71
69943,291.066,354.806
69944,426.405,200.033
69945,752.368,134.697
69946,347.785,165.712
69947,236.892,116.829
69948,786.901,91.279
69949,585.228,106.739
69950,693.109,156.485
69951,1053.597,126.09
69952,758.122,42.616
69953,626.568,144.162
69954,1322.364,166.984
69955,351.591,255.082
69956,715.277,133.468
69957,293.328,132.238
69958,562.398,103.92
69959,459.125,90.212
69960,149.493,123.676
69961,973.474,156.164
69962,234.802,70.221
69963,527.625,200.804
69964,516.728,158.623
69965,420.899,311.504
69966,387.224,133.206
69967,553.184,288.048
69968,202.731,143.101
69969,296.962,205.597
69970,523.596,213.527
69971,438.501,381.018
69972,452.957,184.928
69973,591.111,95.115
69974,610.925,174.509
69975,931.436,90.103
69976,534.484,63.55
69977,479.66,216.122
69978,668.377,219.276
69979,697.514,140.57
69980,625.642,163.148
69981,433.671,103.113
69982,349.957,93.634
69983,0.0,74.011
69984,197.663,50.645
69985,2900.0,121.045
69986,450.367,49.882
69987,345.764,21.175
69988,428.221,96.858
69989,415.232,141.436
69990,345.203,200.843
69991,71.476,425.826
69992,428.641,278.954
69993,584.323,224.219
69994,707.785,126.589
69995,763.761,145.637
69996,918.699,107.987
69997,492.405,226.589
69998,509.211,218.605
69999,798.994,134.803
70000,1318.7,161.936
70001,960.584,125.61
70002,623.923,72.746
70003,339.186,259.426
70004,563.759,122.987
70005,397.129,210.422
70006,405.506,262.583
70007,224.054,130.402
70008,473.383,86.295
70009,380.216,156.085
70010,536.239,133.662
70011,483.321,74.713
70012,367.922,178.59
70013,320.779,190.05
70014,315.813,201.436
70015,265.828,270.98
70016,435.495,311.163
70017,122.659,140.295
70018,629.539,197.723
70019,593.444,131.186
70020,532.117,164.628
70021,575.732,182.484
70022,749.734,149.745
70023,1024.36,127.375
70024,831.409,178.162
70025,362.031,122.728
70026,361.352,165.211
70027,315.132,259.051
70028,712.581,174.47
70029,536.384,243.401
70030,368.514,89.114
70031,143.932,32.063
70032,555.496,88.389
70033,373.716,132.183
70034,326.45,151.312
70035,550.428,98.625
70036,468.453,269.353
70037,759.108,183.052
70038,765.874,296.607
70039,406.271,407.662
70040,390.824,330.196
70041,448.993,168.557
70042,423.143,181.851
70043,493.426,184.443
70044,454.765,161.184
70045,404.336,119.335
70046,629.352,163.489
70047,486.616,166.214
70048,662.48,106.679
70049,691.72,219.569
70050,679.397,181.482
70051,474.629,224.199
70052,635.137,152.977
70053,429.605,182.424
70054,412.005,98.175
70055,808.014,135.628
70056,516.614,130.326
70057,651.456,127.269
70058,468.718,103.515
70059,565.211,115.462
70060,409.019,173.217
70061,675.059,188.963
70062,387.791,303.706
70063,469.044,214.452
70064,424.494,244.814
70065,344.229,81.185
70066,717.86,163.347
70067,545.574,160.511
70068,636.323,172.956
70069,440.012,69.218
70070,598.19,117.385
70071,930.783,106.183
70072,436.612,122.049
70073,1262.554,133.647
70074,531.265,149.891
70075,605.431,207.147
70076,635.813,171.382
70077,593.002,121.581
70078,350.806,70.717
70079,398.429,65.667
70080,349.489,87.13
70081,1430.772,96.499
70082,300.59,188.52
70083,404.095,136.686
70084,178.708,113.253
70085,297.709,255.893
70086,324.667,274.74
70087,581.077,303.574
70088,399.725,126.888
70089,492.769,337.35
70090,538.871,210.951
70091,526.293,95.81
70092,671.439,145.758
70093,289.328,97.272
70094,740.664,164.08
70095,621.807,124.303
70096,457.761,45.305
70097,497.571,128.39
70098,433.736,162.964
70099,323.531,208.615
70100,563.7,122.344
70101,490.173,185.664
70102,551.706,72.604
70103,498.713,189.2
70104,725.975,151.982
70105,648.605,70.527
70106,473.865,119.167
70107,570.99,84.646
70108,322.49,137.954
70109,593.752,236.438
70110,450.637,301.542
70111,535.963,141.789
70112,532.54,239.467
70113,547.691,134.169
70114,496.349,263.777
70115,525.904,103.695
70116,946.747,97.846
70117,390.552,216.096
70118,570.534,108.732
70119,584.386,131.52
70120,545.676,157.611
70121,376.838,140.339
70122,493.337,73.211
70123,496.061,206.498
70124,311.163,185.48
70125,507.245,188.756
70126,306.375,110.493
70127,498.921,143.534
70128,638.776,107.897
70129,401.231,136.111
70130,658.423,140.759
70131,426.706,188.512
70132,467.98,306.472
70133,307.692,355.994
70134,425.076,242.414
70135,358.819,245.416
70136,305.225,162.295
70137,446.813,274.742
70138,455.714,133.602
70139,787.719,113.134
70140,521.792,78.196
70141,585.098,130.612
70142,657.661,125.07
70143,630.396,84.232
70144,820.183,142.607
70145,1191.539,184.231
70146,654.18,208.725
70147,312.008,181.168
70148,435.487,204.44
70149,341.079,124.419
70150,410.806,140.934
70151,418.718,124.618
70152,323.823,73.228
70153,543.858,95.83
70154,429.985,118.962
70155,534.29,115.258
70156,643.228,140.675
70157,345.554,302.601
70158,664.506,295.924
70159,514.375,205.587
70160,294.299,220.155
70161,634.861,48.059
70162,669.98,241.988
70163,757.03,138.431
70164,541.482,165.939
70165,280.946,263.469
70166,379.352,161.26
70167,370.857,453.175
70168,537.973,119.072
70169,756.336,170.627
70170,282.325,175.622
70171,340.108,250.88
70172,606.381,168.708
70173,346.771,187.118
70174,497.348,265.312
70175,374.071,26.006
70176,458.438,83.995
70177,563.84,184.23
70178,330.738,137.276
70179,408.844,157.212
70180,447.083,408.888
70181,200.739,253.668
70182,326.283,184.156
70183,403.511,147.929
70184,500.409,229.679
70185,411.841,100.326
70186,396.786,237.971
70187,387.288,118.592
70188,595.76,170.244
70189,660.203,231.153
70190,492.565,113.523
70191,339.577,0.0
70192,454.054,164.856
70193,700.951,160.244
70194,492.473,154.853
70195,471.807,181.427
70196,312.692,166.871
70197,594.063,107.184
70198,990.789,98.592
70199,0.0,43.329
70200,394.303,66.926
70201,355.188,126.788
70202,260.586,67.565
70203,657.694,166.899
70204,160.616,244.002
70205,493.523,325.065
70206,693.536,198.066
70207,392.306,171.455
70208,433.447,232.129
70209,508.873,227.415
70210,923.792,155.715
70211,458.735,114.552
70212,480.133,141.063
70213,211.209,93.125
70214,465.422,127.898
70215,1111.451,0.0
70216,967.885,108.71
70217,1088.649,133.197
70218,581.591,98.868
70219,633.645,105.374
70220,560.898,237.359
70221,574.678,84.762
70222,348.257,104.017
70223,496.24,195.352
70224,596.629,79.108
70225,0.0,124.834
70226,785.284,51.628
70227,312.246,127.834
70228,402.164,115.039
70229,244.481,230.057
70230,558.507,340.197
70231,431.501,198.815
70232,471.826,195.096
70233,574.28,144.326
70234,342.014,157.826
70235,918.851,143.18
70236,611.254,96.434
70237,747.263,60.146
70238,547.868,135.407
70239,295.775,419.341
70240,607.706,125.809
70241,474.158,111.619
70242,428.672,150.593
70243,451.294,166.072
70244,558.936,195.588
70245,574.2,139.751
70246,755.593,61.714
70247,438.542,129.172
70248,58.071,106.042
70249,1534.299,144.259
70250,548.88,104.03
70251,563.195,147.408
70252,255.327,124.059
70253,496.484,210.898
70254,485.748,261.501
70255,385.573,218.773
70256,498.207,190.407
70257,869.631,211.853
70258,433.755,261.564
70259,640.852,178.966
70260,617.869,286.271
70261,676.742,120.41
70262,446.272,177.781
70263,956.688,165.875
70264,662.139,142.557
70265,603.667,247.783
70266,355.441,120.18
70267,507.175,253.441
70268,452.078,173.97
70269,540.626,107.911
70270,299.025,67.993
70271,305.519,177.581
70272,461.83,66.352
70273,383.623,125.208
70274,337.48,167.136
70275,617.73,40.596
70276,611.963,137.079
70277,372.846,187.776
70278,411.972,306.769
70279,482.025,291.343
70280,244.807,116.362
70281,560.671,193.22
70282,771.678,91.266
70283,820.734,180.443
70284,450.438,233.466
70285,516.521,148.267
70286,651.369,218.153
70287,877.457,108.673
70288,925.755,164.953
70289,643.068,118.16
70290,558.13,242.805
70291,786.403,114.775
70292,654.83,154.579
70293,466.099,101.613
70294,0.0,133.133
70295,429.811,123.925
70296,633.686,114.156
70297,0.0,2197.994
70298,471.37,164.947
70299,387.656,124.402
70300,396.057,123.86
70301,585.39,334.737
70302,236.87,260.827
70303,511.478,186.262
70304,624.823,189.369
70305,366.949,331.588
70306,607.783,233.364
70307,549.464,257.903
70308,455.889,105.732
70309,958.3,150.684
70310,518.302,108.291
70311,712.305,122.351
70312,1259.574,248.814
70313,610.449,75.432
70314,524.326,113.613
70315,937.073,148.864
70316,536.13,139.711
70317,436.861,202.406
70318,340.315,103.481
70319,394.013,178.276
70320,374.375,49.513
70321,403.027,128.176
70322,358.316,86.675
70323,300.368,90.572
70324,270.743,387.805
70325,485.688,229.366
70326,227.572,300.417
70327,414.037,279.972
70328,942.85,342.274
70329,399.717,224.829
70330,668.346,216.051
70331,958.209,92.413
70332,1107.833,134.089
70333,682.847,156.291
70334,763.965,114.864
70335,828.039,82.741
70336,943.278,155.724
70337,2094.961,131.311
70338,431.028,84.254
70339,508.5,287.091
70340,428.324,199.357
70341,631.409,135.554
70342,261.034,184.034
70343,414.812,158.502
70344,335.309,195.151
70345,540.843,112.595
70346,239.059,96.148
70347,665.92,86.23
70348,166.856,131.338
70349,273.004,240.619
